"","Age","lower99CI","lower95CI","median","upper95CI","upper99CI","sigma","Gradient1"
"775",81.9,14626.2361164072,15706.3310534096,19406.7325225275,23491.1133687113,24850.2937838233,0.102082016551242,-36.3443801294488
"776",82,14622.5474957271,15702.6396626204,19403.0980845146,23487.6287119904,24846.8737629951,0.102103742313726,-36.3522721754634
"777",82.1,14618.8584626863,15698.9477700228,19399.462857297,23484.1429725611,24843.4525655089,0.10212547270003,-36.3601043697054
"778",82.2,14615.1690219834,15695.2553806086,19395.82684686,23480.6561574918,24840.030198791,0.102147207711137,-36.3678770103797
"779",82.3,14611.4791782935,15691.5624993441,19392.190059159,23477.1682738162,24836.6066702315,0.102168947348031,-36.3755903892525
"780",82.4,14607.7889362686,15687.8691311714,19388.5525001201,23473.6793285332,24833.1819871839,0.102190691611696,-36.3832448025641
"781",82.5,14604.0983005373,15684.1752810077,19384.9141756398,23470.1893286075,24829.7561569657,0.102212440503118,-36.3908405381881
"782",82.6,14600.4072757054,15680.480953746,19381.275091586,23466.6982809695,24826.3291868585,0.102234194023282,-36.3983778888723
"783",82.7,14596.7158663555,15676.7861542548,19377.6352537971,23463.2061925153,24822.9010841082,0.102255952173171,-36.4058571392161
"784",82.8,14593.0240770477,15673.0908873787,19373.9946680832,23459.7130701078,24819.4718559252,0.102277714953773,-36.4132785776019
"785",82.9,14589.3319123195,15669.3951579383,19370.3533402254,23456.2189205756,24816.0415094846,0.102299482366072,-36.4206424875738
"786",83,14585.6393766855,15665.6989707301,19366.7112759767,23452.7237507144,24812.6100519265,0.102321254411054,-36.4279491510024
"787",83.1,14581.9464746386,15662.0023305271,19363.0684810616,23449.2275672865,24809.1774903563,0.102343031089705,-36.4351988497219
"788",83.2,14578.2532106489,15658.3052420788,19359.4249611766,23445.7303770211,24805.7438318444,0.102364812403011,-36.4423918625835
"789",83.3,14574.5595891648,15654.6077101112,19355.7807219903,23442.2321866148,24802.3090834271,0.102386598351959,-36.449528467565
"790",83.4,14570.8656146125,15650.9097393268,19352.1357691436,23438.7330027313,24798.8732521063,0.102408388937535,-36.4566089396612
"791",83.5,14567.1712913965,15647.2113344055,19348.4901082496,23435.2328320022,24795.43634485,0.102430184160726,-36.4636335541945
